GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBti0062853	1.95166767100915	-0.0373383401646644	0.135104886178937	-0.276365579518806	0.782267291133204	NA	chr2L	21591340	21592591	-	transposable_element	NA
FBgn0266884	6.85149214492972	-0.175145394393223	0.200516319414519	-0.873472019158462	0.382405851056704	NA	chr2L	857402	860079	+	ncRNA	lncRNA:CR45345
FBti0060318	0.634241196888426	-0.0291854940273101	0.0823378716952949	-0.354460146059105	0.722994066482446	NA	chr2L	21619264	21619476	+	transposable_element	NA
FBgn0083035	0.262180263992359	-0.0249386473285378	0.0574733047336615	-0.433917058434462	0.664348671920418	NA	chr2L	20419144	20419281	+	snoRNA	snoRNA:Psi18S-525d
FBgn0266826	0	NA	NA	NA	NA	NA	chr2L	5940032	5940250	+	ncRNA	lncRNA:CR45288
FBgn0031627	0.866925082186744	0.0160392276020758	0.0920407412842789	0.174262260149956	0.861659357432243	NA	chr2L	4734591	4794044	-	protein_coding	fipi
FBgn0051611	0	NA	NA	NA	NA	NA	chr2L	21424592	21425005	-	protein_coding	His4:CG31611
FBgn0032287	0.440274207782824	-0.0195737665222009	0.0667047563660534	-0.293438842873312	0.769186739146169	NA	chr2L	10703620	10704930	+	protein_coding	CG6415
FBgn0000529	0.781923056771316	0.0175961200499716	0.0897870620771155	0.195976119976604	0.844628857055269	NA	chr2L	19765775	19769067	-	protein_coding	bsh
FBgn0045498	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr2L	1789140	1790361	-	protein_coding	Gr22d
FBgn0262856	0.119048095553837	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	17486563	17486801	+	protein_coding	CG43220
FBgn0000964	1.00705227862835	0.0529528834668951	0.0978751620560935	0.54102473349211	0.588490534935917	NA	chr2L	19464266	19467758	+	protein_coding	tj
FBti0062124	0.222223145792538	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	20114972	20115052	+	transposable_element	NA
FBti0019882	0.213458030650678	0.0141250127904962	0.0569664628363992	0.247953130442055	0.804170670995559	NA	chr2L	22381553	22384123	-	transposable_element	NA
FBtr0309599_df_nrg	0	NA	NA	NA	NA	NA	chr2L	3637027	3637049	-	miRNA	NA
FBtr0472718_df_nrg	0	NA	NA	NA	NA	NA	chr2L	7425813	7425836	+	miRNA	NA
FBgn0016660	2.24810948723246	0.0491333511429753	0.127070568887784	0.38666192788013	0.699006505097435	NA	chr2L	5404279	5416593	+	protein_coding	H15
FBtr0472828_df_nrg	0	NA	NA	NA	NA	NA	chr2L	13609977	13610006	+	miRNA	NA
FBgn0263339	0	NA	NA	NA	NA	NA	chr2L	17893811	17894734	+	ncRNA	lncRNA:CR43420
FBgn0053881	0	NA	NA	NA	NA	NA	chr2L	21504376	21504789	-	protein_coding	His4:CG33881
FBgn0040519	2.76391318337667	-0.0123948817823517	0.154049230724381	-0.0804605237174351	0.935870991911852	NA	chr2L	22104890	22105512	-	protein_coding	CG15219
FBgn0051708	2.12906139167862	0.0495874460965386	0.114406923959954	0.433430463648298	0.664702073097035	NA	chr2L	9051630	9071164	-	protein_coding	DIP-zeta
FBgn0032211	1.85693641890272	-6.98714383488799e-05	0.138265835249833	-0.000505341310256644	0.999596795987771	NA	chr2L	10299976	10302018	-	protein_coding	CG13138
FBgn0032519	0.990421372000789	-0.0852808309154595	0.0935683729688366	-0.911427955938303	0.362069929300697	NA	chr2L	13395359	13396184	-	protein_coding	CG16957
FBgn0051871	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	10662080	10671487	+	protein_coding	CG31871
FBti0060867	0	NA	NA	NA	NA	NA	chr2L	15534444	15534564	+	transposable_element	NA
FBgn0051892	0	NA	NA	NA	NA	NA	chr2L	8482083	8482155	-	tRNA	tRNA:Asp-GTC-1-3
FBti0062851	0	NA	NA	NA	NA	NA	chr2L	20514749	20514832	-	transposable_element	NA
FBgn0043021	0	NA	NA	NA	NA	NA	chr2L	19816413	19816540	+	snRNA	snRNA:U5:38ABb
FBgn0051888	0	NA	NA	NA	NA	NA	chr2L	8683805	8683877	-	tRNA	tRNA:Asp-GTC-1-9
FBgn0032370	0.146484977771025	0.00333265223762785	0.0572090489926463	0.0582539352831444	0.953546359483498	NA	chr2L	11651330	11652010	-	protein_coding	CG12307
FBgn0266357	0	NA	NA	NA	NA	NA	chr2L	1345500	1345840	-	ncRNA	lncRNA:CR45005
FBgn0264372	0.360219118879659	-0.0250681951933618	0.0574671643014529	-0.436217716640109	0.662678774981885	NA	chr2L	4963975	4965425	-	ncRNA	asRNA:CR43824
FBgn0031719	0.146484977771025	0.00333265223762785	0.0572090489926463	0.0582539352831444	0.953546359483498	NA	chr2L	5551837	5552756	+	protein_coding	CG18269
FBti0059749	0	NA	NA	NA	NA	NA	chr2L	20171622	20171971	-	transposable_element	NA
FBgn0051776	1.3639877138014	-0.140510104480556	0.114389152893952	-1.22835164808694	0.21931499045267	NA	chr2L	3470181	3472364	+	protein_coding	CG31776
FBgn0000061	2.24442366384592	0.0431034500570233	0.147226073612701	0.292770492341003	0.76969758415881	NA	chr2L	378111	387439	+	protein_coding	al
FBgn0053907	0	NA	NA	NA	NA	NA	chr2L	21429654	21430066	-	protein_coding	His4:CG33907
FBgn0265675	1.09304740110755	0.0373370289779808	0.10531961420033	0.354511638325617	0.722955483544564	NA	chr2L	9099396	9099770	+	ncRNA	lncRNA:CR44482
FBti0062511	0	NA	NA	NA	NA	NA	chr2L	18945497	18945589	-	transposable_element	NA
FBgn0032068	2.61264552699377	0.0456708174924033	0.133343843088655	0.342504133933192	0.731971533491508	NA	chr2L	8772945	8776263	-	protein_coding	LManV
FBgn0031545	4.28584929064361	0.0589353698022021	0.171196028081068	0.344256642299516	0.730653288100859	NA	chr2L	3517272	3519651	-	protein_coding	CG3213
FBgn0266842	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	7328943	7329519	-	ncRNA	lncRNA:CR45304
FBgn0261586	0.737416247127127	-0.0330198631886209	0.0794391132135227	-0.415662535152773	0.67765695970647	NA	chr2L	21326659	21327114	+	ncRNA	lncRNA:CR42696
FBgn0004242	4.81680865706401	-0.00695457586879507	0.172646491565795	-0.0402821731604357	0.967868165999957	NA	chr2L	2772326	2799979	-	protein_coding	Syt1
FBti0064198	0	NA	NA	NA	NA	NA	chr2L	22177247	22177393	-	transposable_element	NA
FBgn0267486	0.595998339081612	0.0553055847187319	0.069397937847997	0.796934122738176	0.425489292038633	NA	chr2L	18180883	18185007	-	protein_coding	Ptp36E
RR49033_transposable_element	1.54767325530008	0.0453371009766256	0.109408440632313	0.414383942542323	0.678592946788833	NA	chr2L	22605665	22614751	-	transposable_element	NA
FBgn0051848	0.542862754114493	0.0295417194591061	0.0719346934393708	0.410674155218371	0.681311480378043	NA	chr2L	13264995	13265876	-	protein_coding	CG31848
FBgn0051697	6.25853994373635	0.0392638793817454	0.20223290636779	0.194151783144225	0.84605703587908	NA	chr2L	19535447	19536104	+	protein_coding	CG31697
FBtr0309624_df_nrg	0	NA	NA	NA	NA	NA	chr2L	20562304	20562325	+	miRNA	NA
FBgn0085198	0	NA	NA	NA	NA	NA	chr2L	17173480	17174105	+	protein_coding	CG34169
FBti0061483	0	NA	NA	NA	NA	NA	chr2L	17458170	17458381	+	transposable_element	NA
FBgn0014019	1.73705041285005	0.073200600393157	0.128274713627324	0.570654950794328	0.568233561555904	NA	chr2L	12008152	12009832	+	protein_coding	Rh5
FBgn0031514	3.65833049310086	-0.099773884934687	0.169218336066693	-0.58961627477157	0.555447938147411	NA	chr2L	3275799	3280534	-	protein_coding	OtopLb
FBgn0259957	0.363571928212163	-0.00906400897465096	0.0623295457288551	-0.145420744987956	0.884378686626655	NA	chr2L	3701289	3701699	+	protein_coding	CG42467
FBgn0085422	0.596817613551361	0.0315970044666696	0.0683751741887647	0.46211223359284	0.644000837683051	NA	chr2L	3175111	3200496	-	protein_coding	CG34393
FBgn0259963	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	11837712	11838049	+	protein_coding	Sfp33A2
FBgn0267286	0.980981034676678	0.0237539914209078	0.101634573874949	0.233719594772294	0.815202674586187	NA	chr2L	19469125	19469894	+	ncRNA	lncRNA:CR45722
FBgn0028943	3.2947280039024	0.145246429315034	0.162538218275114	0.89361401187005	0.371528446789934	NA	chr2L	13535290	13535778	-	protein_coding	CG15638
FBti0060790	0	NA	NA	NA	NA	NA	chr2L	14738267	14738313	-	transposable_element	NA
FBgn0053816	0	NA	NA	NA	NA	NA	chr2L	21456112	21457135	+	protein_coding	His1:CG33816
FBti0060396	2.08334335684993	-0.086943532774379	0.136190516104467	-0.638396382224497	0.523215685364464	NA	chr2L	22295411	22297990	-	transposable_element	NA
FBgn0265685	0	NA	NA	NA	NA	NA	chr2L	10942357	10942949	-	ncRNA	lncRNA:CR44492
FBgn0053879	0	NA	NA	NA	NA	NA	chr2L	21509421	21509834	-	protein_coding	His4:CG33879
FBtr0304490_df_nrg	0	NA	NA	NA	NA	NA	chr2L	5641080	5641102	+	miRNA	NA
FBgn0031729	0.664211613968369	0.0336372570699247	0.0720523949936803	0.466844399452301	0.640611207386292	NA	chr2L	5678581	5679499	+	protein_coding	CG12511
FBgn0265669	0	NA	NA	NA	NA	NA	chr2L	18112829	18113179	-	protein_coding	CG44476
FBgn0267287	0.214698252657782	-0.0229562396678719	0.0573961621090332	-0.399961231279939	0.689185071724705	NA	chr2L	19470064	19470724	-	ncRNA	lncRNA:CR45723
FBti0060297	3.89917418177658	-0.125794423996277	0.171002798114992	-0.735627869151508	0.461957197372699	NA	chr2L	21346078	21346291	+	transposable_element	NA
FBgn0031707	6.4938152960381	0.0621294667211166	0.195352254556439	0.318038135071366	0.750456009922762	NA	chr2L	5517736	5518949	+	protein_coding	CG14020
FBti0064147	0	NA	NA	NA	NA	NA	chr2L	22085599	22085662	-	transposable_element	NA
FBti0063268	0	NA	NA	NA	NA	NA	chr2L	5985131	5985168	+	transposable_element	NA
FBgn0031472	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	2847631	2848997	+	protein_coding	CG2983
FBgn0026392	0.218051061990286	-0.00450000025011804	0.0574091434791171	-0.0783847306789194	0.937522019310524	NA	chr2L	11934504	11935716	+	protein_coding	Or33a
FBti0059716	0.217086950441138	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	15718779	15727570	+	transposable_element	NA
FBti0062119	0	NA	NA	NA	NA	NA	chr2L	20034419	20034461	-	transposable_element	NA
FBgn0032856	1.58159710896405	-0.0121073550980756	0.124372687609862	-0.0973473785181399	0.92245053202161	NA	chr2L	20376980	20382356	-	protein_coding	CG16798
FBtr0304248_df_nrg	0	NA	NA	NA	NA	NA	chr2L	16698417	16698439	+	miRNA	NA
FBgn0262321	0	NA	NA	NA	NA	NA	chr2L	5641062	5641155	+	pre_miRNA	mir-960
FBgn0027586	0.440274207782824	-0.0195737665222009	0.0667047563660534	-0.293438842873312	0.769186739146169	NA	chr2L	13236493	13239297	+	protein_coding	CG5867
FBgn0040967	1.98310601421855	-0.0555525724962028	0.119601442314843	-0.464480790707894	0.642303318990465	NA	chr2L	11034794	11035308	+	protein_coding	CG18666
FBgn0000442	0.213458030650678	0.0141250127904962	0.0569664628363992	0.247953130442055	0.804170670995559	NA	chr2L	786152	790798	-	protein_coding	Pkg21D
FBti0019820	0	NA	NA	NA	NA	NA	chr2L	20215125	20218227	-	transposable_element	NA
FBgn0031940	0.8443464182066	-0.0267143636923576	0.0957166669345399	-0.279098348782114	0.780169350284467	NA	chr2L	7743681	7744839	-	protein_coding	CG7214
FBgn0266795	0	NA	NA	NA	NA	NA	chr2L	8082858	8083107	+	ncRNA	asRNA:CR45257
FBti0064188	0	NA	NA	NA	NA	NA	chr2L	22159422	22159478	+	transposable_element	NA
FBti0060844	0	NA	NA	NA	NA	NA	chr2L	14884908	14885040	-	transposable_element	NA
FBgn0267284	0	NA	NA	NA	NA	NA	chr2L	4240013	4240820	-	ncRNA	lncRNA:CR45720
FBgn0053823	0	NA	NA	NA	NA	NA	chr2L	21468097	21468590	+	protein_coding	His2A:CG33823
FBti0064197	2.24308701109503	0.0244594034023445	0.148785006428145	0.164394275939068	0.869420769411788	NA	chr2L	22175995	22176042	-	transposable_element	NA
FBgn0263081	2.77569419407596	-0.217146780804838	0.155765775470097	-1.39405963954209	0.163299595712362	NA	chr2L	1200204	1200663	+	protein_coding	CG43349
FBgn0260452	0.224756680655294	0.0316096021062425	0.0574232589753919	0.550466878234628	0.581999188655896	NA	chr2L	6308818	6309475	+	protein_coding	CG13984
FBgn0265150	0	NA	NA	NA	NA	NA	chr2L	262202	263003	+	ncRNA	lncRNA:CR44219
FBgn0032314	0.218051061990286	-0.00450000025011804	0.0574091434791171	-0.0783847306789194	0.937522019310524	NA	chr2L	10906269	10908893	-	protein_coding	CG7309
FBgn0053886	0	NA	NA	NA	NA	NA	chr2L	21492699	21493294	-	protein_coding	His2B:CG33886
FBgn0032867	0	NA	NA	NA	NA	NA	chr2L	20614521	20615559	+	protein_coding	CG15475
FBgn0032368	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	11610509	11611772	-	protein_coding	spag4
FBti0059737	2.69117071973103	0.021229995134368	0.144622590977475	0.146795842827036	0.883293166080745	NA	chr2L	19652627	19674003	+	transposable_element	NA
FBgn0264810	1.24325772941282	0.0749735280563196	0.116940435060617	0.6411257835449	0.521440963648311	NA	chr2L	14416728	14417331	-	protein_coding	Pburs
FBti0060298	1.0684150977707	-0.0819572149400118	0.10479788734476	-0.782050258994173	0.43418503739399	NA	chr2L	21401412	21402754	+	transposable_element	NA
FBgn0028370	4.73825009198961	0.208908271711485	0.185612855689285	1.12550540174435	0.260374929503299	NA	chr2L	15552722	15583978	+	protein_coding	kek3
FBgn0053814	0	NA	NA	NA	NA	NA	chr2L	21452933	21453426	+	protein_coding	His2A:CG33814
FBti0062152	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	21337344	21337490	-	transposable_element	NA
FBgn0053910	0	NA	NA	NA	NA	NA	chr2L	21418111	21418706	-	protein_coding	His2B:CG33910
FBgn0051741	0.483584135315149	-0.0142049367792773	0.0699563876492391	-0.203054177847215	0.839092686348012	NA	chr2L	18084255	18086714	+	protein_coding	CG31741
FBgn0085396	3.16819935650573	-0.0722149641660781	0.160544908791313	-0.449811611652836	0.652846284490155	NA	chr2L	10347850	10353905	-	protein_coding	CG34367
FBti0060661	0	NA	NA	NA	NA	NA	chr2L	22391995	22392131	-	transposable_element	NA
FBgn0265670	0	NA	NA	NA	NA	NA	chr2L	11663258	11663872	+	protein_coding	CG44477
FBgn0053855	0	NA	NA	NA	NA	NA	chr2L	21521615	21522638	+	protein_coding	His1:CG33855
FBgn0266899	0.22140387132279	0.0136299699046317	0.0574180887234581	0.237381114691532	0.812361139371649	NA	chr2L	20489307	20490282	+	ncRNA	lncRNA:CR45359
FBti0019853	0	NA	NA	NA	NA	NA	chr2L	22118876	22120750	+	transposable_element	NA
FBgn0031634	8.03952501670417	0.141736799617956	0.21348390924552	0.663922635288403	0.506739828137586	NA	chr2L	4830845	4835300	-	protein_coding	Ir25a
FBgn0264886	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	3817723	3818534	+	ncRNA	lncRNA:CR44077
FBgn0259961	0.143132168438522	-0.0181871816467374	0.0571925665763201	-0.317999046650017	0.750485660068158	NA	chr2L	11753639	11754022	-	protein_coding	CG42471
FBtr0304326_df_nrg	0	NA	NA	NA	NA	NA	chr2L	5642126	5642148	+	miRNA	NA
FBgn0265944	3.24638437959952	0.160582919115778	0.166440821503874	0.964804893804495	0.334642544295416	NA	chr2L	14486039	14486752	+	ncRNA	lncRNA:CR44731
FBgn0264547	0	NA	NA	NA	NA	NA	chr2L	5925204	5925961	-	ncRNA	asRNA:CR43926
FBgn0265796	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	11338550	11338920	-	ncRNA	lncRNA:CR44585
FBgn0085191	0	NA	NA	NA	NA	NA	chr2L	11531819	11533756	+	protein_coding	CG34162
FBti0019185	0.524432254862352	0.0495049255511683	0.0598448701100222	0.827220870563436	0.408111884366025	NA	chr2L	16512017	16519074	+	transposable_element	NA
FBti0060336	0	NA	NA	NA	NA	NA	chr2L	21999327	21999612	-	transposable_element	NA
FBti0060936	0	NA	NA	NA	NA	NA	chr2L	16192010	16192072	+	transposable_element	NA
FBti0019128	0.218051061990286	-0.00450000025011804	0.0574091434791171	-0.0783847306789194	0.937522019310524	NA	chr2L	6363204	6366069	+	transposable_element	NA
FBgn0265956	1.16888199987285	0.0947813249220361	0.107790697372526	0.879308949959483	0.379233784493061	NA	chr2L	5287446	5288667	-	ncRNA	lncRNA:CR44743
FBti0060658	0	NA	NA	NA	NA	NA	chr2L	22390750	22391072	-	transposable_element	NA
FBgn0267293	0	NA	NA	NA	NA	NA	chr2L	17280234	17280536	+	ncRNA	lncRNA:CR45729
FBti0063468	0.213458030650678	0.0141250127904962	0.0569664628363992	0.247953130442055	0.804170670995559	NA	chr2L	21788017	21788129	-	transposable_element	NA
FBgn0031763	0	NA	NA	NA	NA	NA	chr2L	6020834	6021718	+	protein_coding	CG13996
FBgn0053897	0	NA	NA	NA	NA	NA	chr2L	21463912	21464325	-	protein_coding	His4:CG33897
FBti0063392	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr2L	20928128	20928609	+	transposable_element	NA
FBti0064163	0	NA	NA	NA	NA	NA	chr2L	22097847	22098005	-	transposable_element	NA
FBti0060371	2.36134824851383	0.0298697622182432	0.140657547884867	0.212358047381094	0.83182771266822	NA	chr2L	22148060	22148134	-	transposable_element	NA
FBgn0032074	1.47245674720818	0.1785607690886	0.115572963470645	1.54500467692821	0.122345132104795	NA	chr2L	8933961	8936096	+	protein_coding	Tsp29Fa
FBgn0284416	1.50630060777017	-0.109750921052609	0.119318475288688	-0.919814980765299	0.357669453440481	NA	chr2L	12774053	12775252	-	ncRNA	lncRNA:TS9
FBti0060705	0	NA	NA	NA	NA	NA	chr2L	22269090	22269202	-	transposable_element	NA
FBgn0015400	1.29763353638705	0.0459066604579901	0.104022632962203	0.44131415587866	0.658985579352775	NA	chr2L	11581936	11626883	+	protein_coding	kek2
FBti0062975	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	21714751	21714818	-	transposable_element	NA
FBti0059640	0	NA	NA	NA	NA	NA	chr2L	22229058	22238529	-	transposable_element	NA
FBgn0051896	0	NA	NA	NA	NA	NA	chr2L	8481776	8481848	+	tRNA	tRNA:Asp-GTC-1-2
FBti0019197	0	NA	NA	NA	NA	NA	chr2L	18113588	18114199	+	transposable_element	NA
FBgn0045827	0	NA	NA	NA	NA	NA	chr2L	16004324	16005461	+	protein_coding	CG13245
FBti0060549	0	NA	NA	NA	NA	NA	chr2L	22408489	22408847	+	transposable_element	NA
FBti0063615	0.887757058131182	0.113276645152527	0.0922565648984667	1.22784373423392	0.219505634590185	NA	chr2L	21908387	21908477	-	transposable_element	NA
FBgn0031550	0.337099157544123	-0.0152236569957043	0.0610400321739948	-0.249404472007964	0.803047926266305	NA	chr2L	3530788	3532678	+	protein_coding	IFT57
FBgn0261991	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	13457496	13458073	+	protein_coding	CG42809
FBti0062650	0	NA	NA	NA	NA	NA	chr2L	20223640	20223826	+	transposable_element	NA
FBgn0262017	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	17811952	17812672	-	protein_coding	CG42830
FBgn0031375	0.73577769818763	0.0277521606159912	0.0748733000930292	0.3706549675453	0.710894535444738	NA	chr2L	1950238	1970362	-	protein_coding	erm
FBti0060196	0.217086950441138	-0.0110017748971053	0.0569664628363992	-0.193127225200923	0.846859331384149	NA	chr2L	22345793	22345913	-	transposable_element	NA
FBgn0031778	1.95285948668065	-0.0728957137735585	0.131363274466443	-0.554916996928085	0.578951435485087	NA	chr2L	6078452	6079736	+	ncRNA	lncRNA:CR9162
FBgn0051713	0	NA	NA	NA	NA	NA	chr2L	9938177	9938790	-	protein_coding	Apf
FBgn0032448	4.18105853998314	-0.127930851974839	0.17250558972347	-0.74160409630734	0.458327240945916	NA	chr2L	12696425	12697323	-	protein_coding	CG5781
FBgn0083024	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr2L	20419302	20419430	+	snoRNA	snoRNA:Psi18S-640c
FBgn0259965	0	NA	NA	NA	NA	NA	chr2L	15201612	15202092	-	protein_coding	Sfp35C
FBti0019126	1.46011190929124	0.0143866715646829	0.115105290999103	0.124987056978945	0.900533797019096	NA	chr2L	5827762	5836712	-	transposable_element	NA
FBgn0032269	0.397341887892616	0.0318639354746375	0.0647934222582364	0.491777318809348	0.622876772221217	NA	chr2L	10575859	10577792	-	protein_coding	w-cup
FBti0064124	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	22062598	22062806	-	transposable_element	NA
FBgn0051639	0.119048095553837	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	6153839	6155141	-	protein_coding	CG31639
FBgn0264352	5.90148741461367	-0.152188395187422	0.198848897555509	-0.765346939602407	0.44406497983094	NA	chr2L	5904957	5906250	-	ncRNA	lncRNA:CR43808
FBgn0032057	4.86160054332756	0.195965955568821	0.188188476985093	1.04132813394491	0.297723283720683	NA	chr2L	8676776	8679812	-	protein_coding	CG9287
FBti0062014	0.268885882657366	0.00927248249517784	0.0574944716441695	0.161276071072794	0.871875969054895	NA	chr2L	19121239	19121309	-	transposable_element	NA
FBgn0051861	0.250856910121591	0.0262317160549591	0.0572626105611535	0.458095008206883	0.646884185075143	NA	chr2L	12161766	12162605	+	protein_coding	CG31861
FBgn0032110	0.149837787103529	0.0244994449775659	0.0572188573433654	0.428170818416503	0.668526760313674	NA	chr2L	9342831	9344777	+	protein_coding	CG3748
FBgn0259964	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	11839911	11840329	+	protein_coding	Sfp33A3
FBgn0266315	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	20464501	20484702	-	ncRNA	lncRNA:CR44980
FBgn0266028	5.05965081749239	-0.00875570742947036	0.181559581742404	-0.0482249812730509	0.961536941169299	NA	chr2L	5525737	5526943	-	ncRNA	asRNA:CR44793
FBgn0260451	0	NA	NA	NA	NA	NA	chr2L	5037708	5040818	+	protein_coding	CG14042
FBgn0031406	0	NA	NA	NA	NA	NA	chr2L	2254175	2255050	-	protein_coding	Send1
FBtr0304346_df_nrg	0	NA	NA	NA	NA	NA	chr2L	16698757	16698780	+	miRNA	NA
FBgn0263764	0.45614725309796	-0.0287125028370994	0.0684411711981398	-0.419520916057612	0.674835471858841	NA	chr2L	11387869	11392320	-	ncRNA	lncRNA:CR43681
FBgn0032132	0.146484977771025	0.00333265223762785	0.0572090489926463	0.0582539352831444	0.953546359483498	NA	chr2L	9598879	9600872	-	protein_coding	CG4382
FBgn0286929	0	NA	NA	NA	NA	NA	chr2L	11842827	11843661	+	protein_coding	CG46426
FBgn0250817	0	NA	NA	NA	NA	NA	chr2L	20253815	20254449	-	ncRNA	lncRNA:CR40465
FBgn0266906	0	NA	NA	NA	NA	NA	chr2L	357328	358174	+	ncRNA	asRNA:CR45366
FBti0019849	1.72216783888969	-0.00164038626285546	0.115131222756642	-0.0142479704773293	0.988632148955793	NA	chr2L	21927441	21928526	+	transposable_element	NA
FBgn0267995	0	NA	NA	NA	NA	NA	chr2L	283806	284255	+	ncRNA	asRNA:CR46262
FBgn0260953	0	NA	NA	NA	NA	NA	chr2L	14739913	14741138	+	protein_coding	CG42585
FBti0064264	0	NA	NA	NA	NA	NA	chr2L	10437411	10437480	+	transposable_element	NA
FBgn0031333	0.262180263992359	-0.0249386473285378	0.0574733047336615	-0.433917058434462	0.664348671920418	NA	chr2L	1352969	1354109	-	protein_coding	CG5561
FBgn0266885	0.218051061990286	-0.00450000025011804	0.0574091434791171	-0.0783847306789194	0.937522019310524	NA	chr2L	1214648	1215293	-	ncRNA	lncRNA:CR45346
FBgn0031619	0.285024114869939	0.00556952647612304	0.0572502273980511	0.0972839188462794	0.922500926322686	NA	chr2L	4651402	4652892	+	protein_coding	CG3355
FBgn0032184	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	10122128	10122771	-	protein_coding	CG13135
FBgn0267266	0.0715660842192608	-0.0109599392895663	0.0569664628363992	-0.192392835079859	0.847434504345902	NA	chr2L	20513831	20514546	+	ncRNA	lncRNA:CR45702
FBti0019788	0	NA	NA	NA	NA	NA	chr2L	20119078	20119291	+	transposable_element	NA
FBgn0265367	0	NA	NA	NA	NA	NA	chr2L	3537843	3538333	+	ncRNA	lncRNA:CR44308
FBgn0265822	7.2120889519193	0.0113839120281564	0.196179761609848	0.0580279634083568	0.953726354471114	NA	chr2L	7078894	7079399	-	ncRNA	lncRNA:CR44611
FBgn0032898	2.00630095241225	-0.0925203239063255	0.134352812533371	-0.688637045713834	0.491051702189259	NA	chr2L	20862546	20863775	-	pseudogene	CR9337
FBgn0259822	1.75226259036355	0.0481339197714422	0.117622695506499	0.409223063322697	0.682375970523413	NA	chr2L	11156117	11203544	-	protein_coding	Ca-beta
FBti0019845	6.27351591986704	-0.0122293640184129	0.201381119668494	-0.0607274606405232	0.95157626160702	NA	chr2L	21705309	21706714	+	transposable_element	NA
FBgn0032414	4.17203516562051	-0.0861370651710411	0.182573053540845	-0.47179506230787	0.637073075670204	NA	chr2L	12114359	12129896	+	protein_coding	CG17211
FBgn0013433	1.82479278613196	0.0488774892120067	0.113884350690163	0.429185299962626	0.66778837991134	NA	chr2L	16049964	16081684	+	protein_coding	beat-Ia
FBti0060244	0	NA	NA	NA	NA	NA	chr2L	12262558	12262626	+	transposable_element	NA
FBti0060372	0	NA	NA	NA	NA	NA	chr2L	22115444	22115684	-	transposable_element	NA
FBgn0264369	0.0749188935517645	0.0141668483980352	0.0569664628363992	0.24868752056312	0.803602502784138	NA	chr2L	2797831	2798321	+	ncRNA	lncRNA:CR43821
FBti0062179	0	NA	NA	NA	NA	NA	chr2L	21373803	21373842	-	transposable_element	NA
FBgn0085476	1.11079839652897	-0.0111831057465514	0.103018097786614	-0.108554768403077	0.913555638242706	NA	chr2L	2418421	2420013	-	protein_coding	CG34447
FBgn0032563	0	NA	NA	NA	NA	NA	chr2L	15360920	15361627	-	protein_coding	CG15258
FBti0060189	0.649139207093894	0.0258656662866076	0.0700234761074686	0.369385636424421	0.711840302636923	NA	chr2L	22311177	22311665	+	transposable_element	NA
FBgn0263386	0.503075176860225	0.00688212516734511	0.0697220964602235	0.0987079493697005	0.921370157008754	NA	chr2L	11536144	11536844	+	protein_coding	CG43438
FBti0060194	1.48675530276933	0.0499762007912449	0.1169198634638	0.427439780638455	0.669059037872487	NA	chr2L	22325983	22326373	+	transposable_element	NA
